custid,flag,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10
12483,C,164,482,278,308,356,314,326,332,324,327.3333333,327.7777778,326.3703704,327.1604938,327.1028807,326.877915,327.0470965
14116,C,381,79,434,298,270.3333333,334.1111111,300.8148148,301.7530864,312.2263374,304.9314129,306.3036123,307.8204542,306.3518264,306.8252976,306.9991928,306.7254389
12041,C,105,249,141,165,185,163.6666667,171.2222222,173.2962963,169.3950617,171.3045267,171.3319616,170.6771834,171.1045572,171.0379007,170.9398804,171.0274461
12316,C,135,234,161,176.6666667,190.5555556,176.0740741,181.0987654,182.5761317,179.9163237,181.1970736,181.229843,180.7810801,181.0693322,181.0267518,180.9590547,181.0183796
11820,C,72,32,283,129,148,186.6666667,154.5555556,163.0740741,168.0987654,161.909465,164.3607682,164.7896662,163.6866331,164.2790225,164.251774,164.0724765
13940,C,184,62,245,163.6666667,156.8888889,188.5185185,169.691358,171.6995885,176.6364883,172.6758116,173.6706295,174.3276431,173.5580281,173.8521002,173.9125905,173.7742396
12228,C,488,160,140,262.6666667,187.5555556,196.7407407,215.654321,199.9835391,204.1262003,206.5880201,203.5659198,204.7600467,204.9713289,204.4324318,204.7212692,204.7083433
13418,C,338,59,445,280.6666667,261.5555556,329.0740741,290.4320988,293.6872428,304.3978052,296.1723823,298.0858101,299.5519992,297.9367305,298.5248466,298.6711921,298.3775897
14634,C,305,474,499,426,466.3333333,463.7777778,452.037037,460.7160494,458.8436214,457.1989026,458.9195245,458.3206828,458.14637,458.4621924,458.3097484,458.3061036
12995,C,239,410,16,221.6666667,215.8888889,151.1851852,196.2469136,187.7736626,178.4019204,187.4741655,184.5499162,183.475334,185.1664719,184.3972407,184.3463489,184.6366872
12749,C,231,115,176,174,155,168.3333333,165.7777778,163.037037,165.7160494,164.8436214,164.5322359,165.0306356,164.8021643,164.7883453,164.8737151,164.8214082
13696,C,206,323,32,187,180.6666667,133.2222222,166.962963,160.2839506,153.4897119,160.2455418,158.0064015,157.2472184,158.4997206,157.9177801,157.8882397,158.1019135
11709,C,63,413,62,179.3333333,218.1111111,153.1481481,183.5308642,184.9300412,173.8696845,180.7768633,179.858863,178.1684703,179.6013988,179.2095774,178.9931488,179.2680417
14959,C,144,267,354,255,292,300.3333333,282.4444444,291.5925926,291.4567901,288.4979424,290.515775,290.1568358,289.7235178,290.1320429,290.0041322,289.9532309
12632,C,184,40,277,167,161.3333333,201.7777778,176.7037037,179.9382716,186.1399177,180.9272977,182.3351623,183.1341259,182.1321953,182.5338278,182.6000497,182.4220243
14853,C,490,29,58,192.3333333,93.11111111,114.4814815,133.308642,113.6337449,120.4746228,122.4723365,118.8602347,120.602398,120.6449898,120.0358742,120.427754,120.3695393
11904,C,402,72,99,191,120.6666667,136.8888889,149.5185185,135.691358,140.6995885,141.9698217,139.4535894,140.7076665,140.7103592,140.2905384,140.5695214,140.523473
13536,C,156,167,327,216.6666667,236.8888889,260.1851852,237.9135802,244.9958848,247.6982167,243.5358939,245.4099985,245.5480364,244.8313096,245.2631148,245.2141536,245.1028593
14430,C,35,27,395,152.3333333,191.4444444,246.2592593,196.6790123,211.4609053,218.133059,208.7576589,212.7838744,213.2248641,211.5887991,212.5325125,212.4487253,212.1900123
13865,C,230,26,89,115,76.66666667,93.55555556,95.07407407,88.43209877,92.35390947,91.95336077,90.913123,91.74013108,91.53553828,91.39626412,91.55731116,91.49637119
13335,C,416,480,228,374.6666667,360.8888889,321.1851852,352.2469136,344.7736626,339.4019204,345.4741655,343.2165828,342.6975563,343.7961015,343.2367469,343.2434682,343.4254389
12646,C,375,165,118,219.3333333,167.4444444,168.2592593,185.0123457,173.5720165,175.6145405,178.0663009,175.7509526,176.4772646,176.7648394,176.3310189,176.5243743,176.5400775
11350,C,115,456,283,284.6666667,341.2222222,302.962963,309.617284,317.9341564,310.1714678,312.5743027,313.5599756,312.1019154,312.7453979,312.8024296,312.5499143,312.6992473
14566,C,147,98,367,204,223,264.6666667,230.5555556,239.4074074,244.8765432,238.2798354,240.8545953,241.3369913,240.1571407,240.7829091,240.7590137,240.5663545
14981,C,115,77,287,159.6666667,174.5555556,207.0740741,180.4320988,187.3539095,191.6200274,186.4686786,188.4808718,188.8565259,187.9353588,188.4242522,188.405379,188.2549966
12317,C,127,327,106,186.6666667,206.5555556,166.4074074,186.5432099,186.5020576,179.8175583,184.2876086,183.5357415,182.5469695,183.4567732,183.1798281,183.0611902,183.2325972
13312,C,424,15,239,226,160,208.3333333,198.1111111,188.8148148,198.4197531,195.1152263,194.1165981,195.8838592,195.0385612,195.0130061,195.3118088,195.1211254
11664,C,154,79,21,84.66666667,61.55555556,55.74074074,67.32098765,61.53909465,61.53360768,63.46456333,62.17908855,62.39241985,62.67869058,62.416733,62.49594781,62.53045713
12708,C,436,150,109,231.6666667,163.5555556,168.0740741,187.7654321,173.1316872,176.3237311,179.0736168,176.1763451,177.191231,177.4803976,176.9493246,177.2069844,177.2122355
11235,C,36,410,361,269,346.6666667,325.5555556,313.7407407,328.654321,322.6502058,321.6817558,324.3287609,322.8869075,322.9658081,323.3938255,323.0821803,323.1472713
13097,C,376,301,317,331.3333333,316.4444444,321.5925926,323.1234568,320.3868313,321.7009602,321.7370828,321.2749581,321.5710004,321.5276804,321.4578796,321.5188535,321.5014712
14688,C,409,403,96,302.6666667,267.2222222,221.962963,263.9506173,251.0452675,245.6529492,253.5496113,250.0826094,249.7617233,251.1313147,250.3252158,250.4060846,250.6208717
11163,C,167,200,487,284.6666667,323.8888889,365.1851852,324.5802469,337.8847737,342.5500686,335.0050297,338.4799573,338.6783519,337.3877796,338.1820296,338.0827204,337.8841765
13670,C,170,421,228,273,307.3333333,269.4444444,283.2592593,286.6790123,279.7942387,283.2441701,283.2391404,282.0925164,282.858609,282.7300886,282.5604046,282.7163674
14653,C,166,249,290,235,258,261,251.3333333,256.7777778,256.3703704,254.8271605,255.9917695,255.7297668,255.5162323,255.7459229,255.663974,255.642043
12904,C,307,116,126,183,141.6666667,150.2222222,158.2962963,150.0617284,152.8600823,153.739369,152.2203932,152.9399482,152.9665701,152.7089705,152.8718296,152.8491234
11701,C,437,45,87,189.6666667,107.2222222,127.962963,141.617284,125.600823,131.7270233,132.9817101,130.1031855,131.603973,131.5629562,131.0900382,131.4189891,131.3573278
13178,C,386,52,110,182.6666667,114.8888889,135.8518519,144.4691358,131.7366255,137.3525377,137.8527663,135.6473099,136.9508713,136.8169825,136.4717212,136.746525,136.6784096
14902,C,445,286,270,333.6666667,296.5555556,300.0740741,310.0987654,302.2427984,304.138546,305.4933699,303.9582381,304.5300513,304.6605531,304.3829475,304.5245173,304.5226726
13034,C,95,380,130,201.6666667,237.2222222,189.6296296,209.5061728,212.1193416,203.7517147,208.4590764,208.1100442,206.7736117,207.7809108,207.5548556,207.3697927,207.5685197
11148,C,248,172,131,183.6666667,162.2222222,158.962963,168.2839506,163.1563786,163.4677641,164.9693644,163.8645024,164.1005436,164.3114701,164.092172,164.1680619,164.190568
11433,C,199,260,345,268,291,301.3333333,286.7777778,293.037037,293.7160494,291.1769547,292.6433471,292.5121171,292.1108063,292.4220901,292.3483378,292.2937447
12160,C,229,352,190,257,266.3333333,237.7777778,253.7037037,252.6049383,248.0288066,251.4458162,250.693187,250.0559366,250.7316466,250.4935901,250.4270578,250.5507648
12334,C,368,36,75,159.6666667,90.22222222,108.2962963,119.3950617,105.9711934,111.2208505,112.1957019,109.7959153,111.0708225,111.0208132,110.6291837,110.9069398,110.8523122
11407,C,104,200,161,155,172,162.6666667,163.2222222,165.962963,163.9506173,164.3786008,164.7640604,164.3644262,164.5023624,164.5436163,164.470135,164.5053712
12860,C,417,422,237,358.6666667,339.2222222,311.6296296,336.5061728,329.1193416,325.7517147,330.4590764,328.4433775,328.2180562,329.04017,328.5672013,328.6084758,328.7386157
14395,C,86,488,200,258,315.3333333,257.7777778,277.037037,283.382716,272.7325103,277.7174211,277.9442158,276.1313824,277.2643398,277.1133127,276.836345,277.0713325
12330,C,131,170,208,169.6666667,182.5555556,186.7407407,179.654321,182.9835391,183.1262003,181.9213535,182.6770309,182.5748616,182.391082,182.5476582,182.5045339,182.4810913
12285,C,178,333,191,234,252.6666667,225.8888889,237.5185185,238.691358,234.0329218,236.7475995,236.4906264,235.7570492,236.3317584,236.1931447,236.0939841,236.2062957
12702,C,393,78,390,287,251.6666667,309.5555556,282.7407407,281.3209877,291.2057613,285.0891632,285.8719707,287.3889651,286.1166997,286.4592118,286.6549589,286.4102901
11586,C,371,355,72,266,231,189.6666667,228.8888889,216.5185185,211.691358,219.0329218,215.7475995,215.4906264,216.7570492,215.998425,216.0820336,216.2791693
14525,C,474,439,25,312.6666667,258.8888889,198.8518519,256.8024691,238.18107,231.2784636,242.0873342,237.1822893,236.8493624,238.7063286,237.5793268,237.7116726,237.9991093
14872,C,306,471,187,321.3333333,326.4444444,278.2592593,308.6790123,304.4609053,297.133059,303.4243256,301.6727633,300.7433826,301.9468238,301.4543232,301.3815099,301.594219
11948,C,464,476,90,343.3333333,303.1111111,245.4814815,297.308642,281.9670782,274.9190672,284.7315958,280.5392471,280.0633034,281.7780487,280.7935331,280.8782951,281.1499589
14060,C,73,266,263,200.6666667,243.2222222,235.6296296,226.5061728,235.1193416,232.4183813,231.3479652,232.9618961,232.2427475,232.184203,232.4629489,232.2966331,232.314595
11218,C,107,372,305,261.3333333,312.7777778,293.037037,289.0493827,298.2880658,293.4581619,293.5985368,295.1149215,294.0572067,294.2568883,294.4763389,294.263478,294.3322351
11472,C,246,368,62,225.3333333,218.4444444,168.5925926,204.1234568,197.0534979,189.9231824,197.0333791,194.6700198,193.8755271,195.1929753,194.5795074,194.5493366,194.7739398
13476,C,388,117,208,237.6666667,187.5555556,211.0740741,212.0987654,203.5761317,208.9163237,208.1970736,206.8965097,208.0033023,207.6989619,207.5329246,207.745063,207.6589832
12444,C,407,295,374,358.6666667,342.5555556,358.4074074,353.2098765,351.3909465,354.3360768,352.9789666,352.9019966,353.40568,353.0955478,353.1344081,353.2118786,353.1472782
12128,C,313,340,457,370,389,405.3333333,388.1111111,394.1481481,395.8641975,392.7078189,394.2400549,394.2706904,393.7395214,394.0834222,394.0312114,393.951385
13069,C,257,128,235,206.6666667,189.8888889,210.5185185,202.3580247,200.9218107,204.5994513,202.6264289,202.715897,203.3139257,202.8854172,202.9717466,203.0570298,202.9713979
14249,C,365,10,183,186,126.3333333,165.1111111,159.1481481,150.1975309,158.1522634,155.8326475,154.7274806,156.2374638,155.5991973,155.5213805,155.7860139,155.6355306
13140,C,55,251,227,177.6666667,218.5555556,207.7407407,201.3209877,209.2057613,206.0891632,205.5386374,206.9445207,206.1907738,206.2246439,206.4533128,206.2895768,206.3225112
11307,C,206,455,450,370.3333333,425.1111111,415.1481481,403.5308642,414.5967078,411.0919067,409.7398262,411.8094803,410.8804044,410.8099036,411.1665961,410.9523014,410.976267
11529,C,34,248,367,216.3333333,277.1111111,286.8148148,260.0864198,274.6707819,273.8573388,269.5381802,272.688767,272.0280953,271.4183475,272.0450699,271.8305042,271.7646405
13680,C,119,498,382,333,404.3333333,373.1111111,370.1481481,382.5308642,375.2633745,375.9807956,377.9250114,376.3897272,376.7651781,377.0266389,376.7271814,376.8396661
14251,C,444,397,385,408.6666667,396.8888889,396.8518519,400.8024691,398.18107,398.611797,399.1984454,398.6637708,398.824671,398.8956291,398.7946903,398.8383301,398.8428832
14840,C,208,255,202,221.6666667,226.2222222,216.6296296,221.5061728,221.4526749,219.8628258,220.9405578,220.7520195,220.5184677,220.737015,220.6691674,220.64155,220.6825775
12621,C,120,123,312,185,206.6666667,234.5555556,208.7407407,216.654321,219.9835391,215.1262003,217.2546868,217.4548087,216.6118986,217.1071314,217.0579462,216.9256587
11427,C,45,473,89,202.3333333,254.7777778,182.037037,213.0493827,216.6213992,203.9026063,211.1911294,210.5717116,208.5551491,210.1059967,209.7442858,209.4684772,209.7729199
12474,C,499,479,83,353.6666667,305.2222222,247.2962963,302.0617284,284.8600823,278.0727023,288.3315043,283.754763,283.3863232,285.1575302,284.0995388,284.2144641,284.490511
11756,C,97,266,171,178,205,184.6666667,189.2222222,192.962963,188.9506173,190.3786008,190.7640604,190.0310928,190.3912513,190.3954682,190.2726041,190.3531079
14814,C,325,259,231,271.6666667,253.8888889,252.1851852,259.2469136,255.1069959,255.5130316,256.6223137,255.747447,255.9609308,256.1102305,255.9395361,256.0035658,256.0177775
13098,C,13,42,237,97.33333333,125.4444444,153.2592593,125.345679,134.6831276,137.7626886,132.5971651,135.0143271,135.1247269,134.2454064,134.7948201,134.7216511,134.5872925
13475,C,345,351,482,392.6666667,408.5555556,427.7407407,409.654321,415.3168724,417.5706447,414.1806127,415.6893766,415.8135447,415.2278447,415.576922,415.5394371,415.4480679
14665,C,58,423,307,262.6666667,330.8888889,300.1851852,297.9135802,309.6625514,302.5871056,303.3877458,305.2124676,303.7291063,304.1097732,304.3504491,304.0631095,304.1744439
13431,C,74,463,469,335.3333333,422.4444444,408.9259259,388.9012346,406.7572016,401.5281207,399.0621856,402.4491693,401.0131586,400.8415045,401.4346108,401.0964246,401.12418
14551,C,203,92,444,246.3333333,260.7777778,317.037037,274.7160494,284.1769547,291.9766804,283.6232282,286.5922878,287.3973988,285.8709716,286.6202194,286.6295299,286.3735736
13787,C,497,470,92,353,305,250,302.6666667,285.8888889,279.5185185,289.3580247,284.9218107,284.5994513,286.2930956,285.2714525,285.3879998,285.6508493
11186,C,218,219,52,163,144.6666667,119.8888889,142.5185185,135.691358,132.6995885,136.9698217,135.1202561,134.9298887,135.6733222,135.2411557,135.2814555,135.3986444
11857,C,373,164,299,278.6666667,247.2222222,274.962963,266.9506173,263.0452675,268.3196159,266.1051669,265.8233501,266.7493776,266.2259649,266.2662309,266.4138578,266.3020178
11531,C,427,102,34,187.6666667,107.8888889,109.8518519,135.1358025,117.6255144,120.8710562,124.5441244,121.013565,122.1429152,122.5668682,121.9077828,122.2058554,122.2268355
12645,C,356,463,167,328.6666667,319.5555556,271.7407407,306.654321,299.3168724,292.5706447,299.513946,297.1338211,296.4061373,297.6846348,297.0748644,297.0552121,297.2715704
13098,C,308,216,49,191,152,130.6666667,157.8888889,146.8518519,145.1358025,149.9588477,147.3155007,147.4700503,148.2481329,147.6778946,147.7986926,147.90824
11629,C,230,357,128,238.3333333,241.1111111,202.4814815,227.308642,223.6337449,217.8079561,222.916781,221.4528273,220.7258548,221.6984877,221.2923899,221.2389108,221.4099295
13828,C,184,382,98,221.3333333,233.7777778,184.3703704,213.1604938,210.436214,202.6556927,208.7508002,207.2809023,206.2291317,207.4202781,206.9767707,206.8753935,207.0908141
12596,C,20,70,455,181.6666667,235.5555556,290.7407407,235.9876543,254.0946502,260.2743484,250.1188843,254.8292943,255.0741757,253.3407848,254.4147516,254.2765707,254.0107023
12917,C,236,41,265,180.6666667,162.2222222,202.6296296,181.8395062,182.2304527,188.8998628,184.3232739,185.1511965,186.1247777,185.1997494,185.4919079,185.6054783,185.4323785
11571,C,109,218,91,139.3333333,149.4444444,126.5925926,138.4567901,138.1646091,134.4046639,137.0086877,136.5259869,135.9797795,136.504818,136.3368615,136.2738197,136.3718331
13973,C,171,102,397,223.3333333,240.7777778,287.037037,250.382716,259.399177,265.60631,258.4627343,261.1560738,261.741706,260.4535047,261.1170948,261.1041019,260.8915671
14418,C,67,265,481,271,339,363.6666667,324.5555556,342.4074074,343.5432099,336.8353909,340.9286694,340.4357567,339.399939,340.2547884,340.0301614,339.8949629
12475,C,118,36,300,151.3333333,162.4444444,204.5925926,172.7901235,179.9423868,185.7750343,179.5025149,181.7399787,182.3391759,181.1938898,181.7576815,181.7635824,181.5717179
14438,C,102,204,189,165,186,180,177,181,179.3333333,179.1111111,179.8148148,179.4197531,179.4485597,179.5610425,179.4764518,179.4953513
11228,C,170,178,295,214.3333333,229.1111111,246.1481481,229.8641975,235.0411523,237.0178326,233.9743941,235.3444597,235.4455622,234.921472,235.2371646,235.2013996,235.1200121
14744,C,403,245,281,309.6666667,278.5555556,289.7407407,292.654321,286.9835391,289.7928669,289.8102423,288.8622161,289.4884418,289.3869668,289.2458749,289.3737612,289.3355343
11002,C,368,338,141,282.3333333,253.7777778,225.7037037,253.9382716,244.473251,241.3717421,246.5944216,244.1464716,244.0375451,244.9261461,244.3700542,244.4445818,244.5802607
13632,C,423,433,204,353.3333333,330.1111111,295.8148148,326.4197531,317.4485597,313.2277092,319.0320073,316.5694254,316.2763806,317.2926044,316.7128035,316.7605962,316.9220014
13839,C,411,83,187,227,165.6666667,193.2222222,195.2962963,184.7283951,191.0823045,190.3689986,188.7265661,190.0592897,189.7182848,189.5013802,189.7596516,189.6597722
11414,C,202,342,323,289,318,310,305.6666667,311.2222222,308.962963,308.617284,309.600823,309.0603567,309.0928212,309.2513336,309.1348372,309.159664
11602,C,112,491,378,327,398.6666667,367.8888889,364.5185185,377.0246914,369.8106996,370.4513032,372.428898,370.8969669,371.259056,371.528307,371.22811,371.338491
12399,C,97,407,315,273,331.6666667,306.5555556,303.7407407,313.9876543,308.0946502,308.6076818,310.2299954,308.9774425,309.2717065,309.4930481,309.2473991,309.3373846
14947,C,453,313,448,404.6666667,388.5555556,413.7407407,402.3209877,401.5390947,405.866941,403.2423411,403.5494589,404.2195803,403.6704601,403.8131665,403.901069,403.7948985
13060,C,160,258,252,223.3333333,244.4444444,239.9259259,235.9012346,240.090535,238.6392318,238.2103338,238.9800335,238.6098664,238.6000779,238.7299926,238.6466456,238.6589054
13697,C,444,254,337,345,312,331.3333333,329.4444444,324.2592593,328.345679,327.3497942,326.6515775,327.4490169,327.1501296,327.0835747,327.2275737,327.1537593
13774,C,171,297,310,259.3333333,288.7777778,286.037037,278.0493827,284.2880658,282.7914952,281.7096479,282.9297363,282.4769598,282.3721147,282.5929369,282.4806705,282.4819074
11871,C,106,234,171,170.3333333,191.7777778,177.7037037,179.9382716,183.1399177,180.260631,181.1129401,181.5044963,180.9593558,181.1922641,181.2187054,181.1234417,181.1781371
12878,C,318,289,232,279.6666667,266.8888889,259.5185185,268.691358,265.0329218,264.4142661,266.046182,265.1644566,265.2083016,265.4729801,265.2819128,265.3210648,265.3586525
12025,C,441,334,132,302.3333333,256.1111111,230.1481481,262.8641975,249.7078189,247.5733882,253.3818016,250.2210029,250.3920642,251.3316229,250.64823,250.790639,250.9234973
12398,C,70,60,432,187.3333333,226.4444444,281.9259259,231.9012346,246.7572016,253.5281207,244.0621856,248.115836,248.5687141,246.9155786,247.8667096,247.7836674,247.5219852
12386,C,280,99,266,215,193.3333333,224.7777778,211.037037,209.7160494,215.1769547,211.9766804,212.2898948,213.1478433,212.4714728,212.6364037,212.7519066,212.6199277
11885,C,478,346,454,426,408.6666667,429.5555556,421.4074074,419.8765432,423.6131687,421.6323731,421.7073617,422.3176345,421.8857898,421.970262,422.0578954,421.9713157
14537,C,491,352,458,433.6666667,414.5555556,435.4074074,427.8765432,425.9465021,429.7434842,427.8555098,427.8484987,428.4824976,428.0621687,428.131055,428.2252404,428.139488
14255,C,301,316,330,315.6666667,320.5555556,322.0740741,319.4320988,320.6872428,320.7311385,320.2834934,320.5672916,320.5273078,320.4593643,320.5179879,320.5015533,320.4929685
13574,C,315,70,64,149.6666667,94.55555556,102.7407407,115.654321,104.3168724,107.5706447,109.1806127,107.02271,107.9246558,108.0426595,107.6633417,107.8768857,107.8609623
12656,C,29,160,114,101,125,113.3333333,113.1111111,117.1481481,114.5308642,114.9300412,115.5363512,114.9990855,115.1551593,115.2301986,115.1281478,115.1711686
14667,C,38,108,228,124.6666667,153.5555556,168.7407407,148.9876543,157.0946502,158.2743484,154.785551,156.7181832,156.5926942,156.0321428,156.4476734,156.3575035,156.2791066
13859,C,118,364,207,229.6666667,266.8888889,234.5185185,243.691358,248.3662551,242.1920439,244.7498857,245.1027282,244.0148859,244.6225,244.580038,244.405808,244.5361153
11423,C,489,193,471,384.3333333,349.4444444,401.5925926,378.4567901,376.4979424,385.515775,380.1568358,380.7235178,382.1320429,381.0041322,381.2865643,381.4742464,381.254981
12048,C,416,473,139,342.6666667,318.2222222,266.6296296,309.1728395,298.0082305,291.2702332,299.4837677,296.2540771,295.6693593,297.1357347,296.3530571,296.3860504,296.6249474
12451,C,101,95,491,229,271.6666667,330.5555556,277.0740741,293.0987654,300.2427984,290.138546,294.4933699,294.9582381,293.196718,294.2161087,294.1236882,293.845505
11881,C,53,82,165,100,115.6666667,126.8888889,114.1851852,118.9135802,119.9958848,117.6982167,118.8692273,118.8544429,118.4739623,118.7325442,118.6869831,118.6311632
12533,C,236,414,453,367.6666667,411.5555556,410.7407407,396.654321,406.3168724,404.5706447,402.513946,404.4671544,403.8505817,403.6105607,403.9760989,403.8124138,403.7996912
13526,C,233,433,307,324.3333333,354.7777778,328.7037037,335.9382716,339.8065844,334.8161866,336.8536808,337.1588173,336.2762282,336.7629088,336.7326514,336.5905961,336.6953854
11630,C,473,35,495,334.3333333,288.1111111,372.4814815,331.6419753,330.744856,344.9561043,335.7809785,337.1606462,339.299243,337.4136226,337.9578373,338.2235676,337.8650092
12132,C,326,481,147,318,315.3333333,260.1111111,297.8148148,291.0864198,283.0041152,290.6351166,288.2418839,287.2937052,288.7235686,288.0863859,288.0345532,288.2815026
11778,C,345,398,130,291,273,231.3333333,265.1111111,256.4814815,250.9753086,257.5226337,254.9931413,254.4970279,255.6709343,255.0537012,255.0738878,255.2661744
14883,C,484,333,448,421.6666667,400.8888889,423.5185185,415.3580247,413.255144,417.3772291,415.3301326,415.3208352,416.009399,415.5534556,415.6278966,415.7302504,415.6372009
14180,C,174,307,302,261,290,284.3333333,278.4444444,284.2592593,282.345679,281.6831276,282.7626886,282.2638317,282.2365493,282.4210232,282.3071348,282.3215691
12031,C,123,442,165,243.3333333,283.4444444,230.5925926,252.4567901,255.4979424,246.1824417,251.3790581,251.0198141,249.5271046,250.6419922,250.3963036,250.1884668,250.4089209
14658,C,181,365,362,302.6666667,343.2222222,335.962963,327.2839506,335.4897119,332.9122085,331.8952904,333.4324036,332.7466342,332.6914427,332.9568268,332.7983012,332.8155236
13122,C,334,31,387,250.6666667,222.8888889,286.8518519,253.4691358,254.4032922,264.9080933,257.5935071,258.9682975,260.489966,259.0172569,259.4918401,259.6663543,259.3918171
11246,C,364,11,497,290.6666667,266.2222222,351.2962963,302.7283951,306.7489712,320.2578875,309.9117513,312.3062033,314.158614,312.1255229,312.8634467,313.0491945,312.6793881
14045,C,276,436,228,313.3333333,325.7777778,289.037037,309.382716,308.0658436,302.1618656,306.5368084,305.5881725,304.7622822,305.6290877,305.3265141,305.2392947,305.3982988
14548,C,375,486,292,384.3333333,387.4444444,354.5925926,375.4567901,372.4979424,367.515775,371.8235025,370.6124066,369.9838947,370.8066013,370.4676342,370.4193768,370.5645374
13324,C,157,393,173,241,269,227.6666667,245.8888889,247.5185185,240.3580247,244.5884774,244.1550069,243.0338363,243.9257735,243.7048722,243.5548273,243.728491
14161,C,152,292,159,201,217.3333333,192.4444444,203.5925926,204.4567901,200.1646091,202.7379973,202.4531321,201.7852462,202.3254585,202.1879456,202.0995501,202.2043181
14106,C,313,102,345,253.3333333,233.4444444,277.2592593,254.6790123,255.127572,262.3552812,257.3872885,258.2900472,259.3442057,258.3405138,258.6582556,258.7809917,258.5932537
13416,C,88,12,258,119.3333333,129.7777778,169.037037,139.382716,146.0658436,151.4951989,145.6479195,147.7363207,148.2931464,147.2257955,147.7517542,147.7568987,147.5781495
13297,C,127,133,353,204.3333333,230.1111111,262.4814815,232.308642,241.6337449,245.4746228,239.8056699,242.3046792,242.5283239,241.5462243,242.1264091,242.0669858,241.9132064
11736,C,416,198,134,249.3333333,193.7777778,192.3703704,211.8271605,199.3251029,201.1742112,204.1088249,201.5360463,202.2730275,202.6392996,202.1494578,202.3539283,202.3808952
13949,C,416,294,333,347.6666667,324.8888889,335.1851852,335.9135802,331.9958848,334.3648834,334.0914495,333.4840725,333.9801351,333.8518857,333.7720311,333.8680173,333.8306447
12059,C,222,221,308,250.3333333,259.7777778,272.7037037,260.9382716,264.473251,266.0384088,263.8166438,264.7761012,264.8770513,264.4899321,264.7143615,264.6937816,264.6326917
13647,C,359,190,95,214.6666667,166.5555556,158.7407407,179.9876543,168.4279835,169.0521262,172.4892547,169.9897881,170.5103897,170.9964775,170.4988851,170.6685841,170.7213156
12245,C,38,469,482,329.6666667,426.8888889,412.8518519,389.8024691,409.8477366,404.1673525,401.2725194,405.0958695,403.5119138,403.2934343,403.9670725,403.5908069,403.6171046
14742,C,199,183,459,280.3333333,307.4444444,348.9259259,312.2345679,322.8683128,328.0096022,321.0374943,323.9718031,324.3396332,323.1163102,323.8092488,323.7550641,323.5602077
11473,C,304,164,81,183,142.6666667,135.5555556,153.7407407,143.9876543,144.4279835,147.3854595,145.2670325,145.6934918,146.1153279,145.6919508,145.8335902,145.8802896
12969,C,489,107,280,292,226.3333333,266.1111111,261.4814815,251.308642,259.6337449,257.4746228,256.1390032,257.7491236,257.1209165,257.0030144,257.2910182,257.1383164
11802,C,429,218,187,278,227.6666667,230.8888889,245.5185185,234.691358,237.0329218,239.0809328,236.9350709,237.6829752,237.8996596,237.5059019,237.6961789,237.7005801
14472,C,499,326,330,385,347,354,362,354.3333333,356.7777778,357.7037037,356.2716049,356.9176955,356.9643347,356.7178784,356.8666362,356.8496164
12100,C,262,200,495,319,338,384,347,356.3333333,362.4444444,355.2592593,358.0123457,358.5720165,357.2812071,357.9551898,357.9361378,357.7241782
13756,C,489,125,498,370.6666667,331.2222222,399.962963,367.2839506,366.1563786,377.8010974,370.4138089,371.457095,373.2240004,371.6983014,372.1264656,372.3495891,372.0581187
12066,C,264,182,216,220.6666667,206.2222222,214.2962963,213.7283951,211.4156379,213.1467764,212.7636031,212.4420058,212.7841284,212.6632458,212.6297933,212.6923892,212.6618094
13264,C,67,197,266,176.6666667,213.2222222,218.6296296,202.8395062,211.563786,211.0109739,208.471422,210.3487273,209.9437078,209.5879524,209.9601292,209.8305964,209.7928927
13561,C,278,27,136,147,103.3333333,128.7777778,126.3703704,119.4938272,124.8806584,123.5816187,122.6520348,123.7047706,123.312808,123.2232045,123.4135944,123.3165356
11226,C,253,46,330,209.6666667,195.2222222,244.962963,216.617284,218.9341564,226.8381344,220.7965249,222.1896052,223.2747549,222.0869617,222.5171073,222.6262746,222.4101145
11022,C,452,406,397,418.3333333,407.1111111,407.4814815,410.9753086,408.5226337,408.9931413,409.4970279,409.0042676,409.1648123,409.2220359,409.130372,409.1724067,409.1749382
14121,C,95,245,216,185.3333333,215.4444444,205.5925926,202.1234568,207.7201646,205.1454047,204.996342,205.9539704,205.365239,205.4385172,205.5859089,205.4632217,205.4958826
11919,C,199,72,123,131.3333333,108.7777778,121.037037,120.382716,116.7325103,119.3840878,118.8331047,118.3165676,118.8445867,118.664753,118.6086358,118.7059918,118.6597935
11161,C,452,487,20,319.6666667,275.5555556,205.0740741,266.7654321,249.1316872,240.3237311,252.0736168,247.1763451,246.5245643,248.5915087,247.4308061,247.5156264,247.8459804
13976,C,247,224,269,246.6666667,246.5555556,254.0740741,249.0987654,249.909465,251.0274348,250.0118884,250.3162628,250.451862,250.2600044,250.3427097,250.3515254,250.3180798
11545,C,321,456,106,294.3333333,285.4444444,228.5925926,269.4567901,261.1646091,253.0713306,261.2309099,258.4889499,257.5970635,259.1056411,258.3972181,258.3666409,258.6231667
12065,C,288,186,464,312.6666667,320.8888889,365.8518519,333.1358025,339.9588477,346.3155007,339.8033836,342.0259107,342.7149317,341.514742,342.0851948,342.1049561,341.901631
